IGNORE NaN
N_TRX 10


TRX_EY_DIPOLE
 -10 -1 1

N_RECV 10
N_FREQ 3
1.00000000e+01	-2.00000000e+00	2.00000000e+08	9.60615240e-05	7.35968880e-06	4.80317620e-06	3.68084440e-07
1.00000000e+01	-2.00000000e+00	4.00000000e+08	-1.97598724e-05	-1.87964106e-05	9.88093620e-07	9.39920530e-07
1.00000000e+01	-3.00000000e+00	1.00000000e+08	4.49352373e-05	-4.86128674e-05	2.24686186e-06	2.43074337e-06
1.00000000e+01	-3.00000000e+00	2.00000000e+08	5.53119849e-05	6.17802847e-05	2.76569925e-06	3.08911424e-06
1.00000000e+01	-3.00000000e+00	4.00000000e+08	-5.75359205e-05	7.01240128e-05	2.87689602e-06	3.50630064e-06
1.00000000e+01	-4.00000000e+00	1.00000000e+08	1.49124965e-05	-2.77616931e-05	7.45724825e-07	1.38818466e-06
1.00000000e+01	-4.00000000e+00	2.00000000e+08	4.41632115e-05	-1.49432587e-06	2.20826057e-06	7.48162935e-08
1.00000000e+01	-4.00000000e+00	4.00000000e+08	-5.81905418e-05	5.77661686e-05	2.90962709e-06	2.88840843e-06
1.00000000e+01	-5.00000000e+00	1.00000000e+08	-3.82817891e-06	-1.56665983e-05	1.91508946e-07	7.83429915e-07
1.00000000e+01	-5.00000000e+00	2.00000000e+08	1.59293265e-05	1.56331668e-05	7.96566325e-07	7.81758340e-07
1.00000000e+01	-5.00000000e+00	4.00000000e+08	-4.97568787e-06	4.59033893e-05	2.48884393e-07	2.29526947e-06
1.00000000e+01	-6.00000000e+00	1.00000000e+08	-1.07340780e-05	-1.67918247e-06	5.36803900e-07	8.40591235e-08
1.00000000e+01	-6.00000000e+00	2.00000000e+08	-7.66638446e-06	-3.65371614e-05	3.83419223e-07	1.82695807e-06
1.00000000e+01	-6.00000000e+00	4.00000000e+08	2.04850001e-05	6.35265924e-06	1.02435001e-06	3.17732962e-07
1.00000000e+01	-7.00000000e+00	1.00000000e+08	-7.53664698e-06	2.05648127e-06	3.76932349e-07	1.02924064e-07
1.00000000e+01	-7.00000000e+00	2.00000000e+08	6.56406421e-06	2.37328729e-06	3.28303211e-07	1.18764365e-07
1.00000000e+01	-7.00000000e+00	4.00000000e+08	-4.11883176e-06	-4.18934285e-06	2.06041588e-07	2.09567143e-07
1.00000000e+01	-8.00000000e+00	1.00000000e+08	-5.15605952e-06	-8.98919601e-06	2.57902976e-07	4.49559801e-07
1.00000000e+01	-8.00000000e+00	2.00000000e+08	-1.99907471e-05	1.39222846e-05	9.99637355e-07	6.96214230e-07
1.00000000e+01	-8.00000000e+00	4.00000000e+08	7.51220143e-06	-3.34871709e-06	3.75710072e-07	1.67535855e-07
1.00000000e+01	-9.00000000e+00	1.00000000e+08	-1.77713355e-05	-9.12661769e-06	8.88666775e-07	4.56430885e-07
1.00000000e+01	-9.00000000e+00	2.00000000e+08	-4.86074892e-06	6.06152800e-06	2.43137446e-07	3.03176400e-07
1.00000000e+01	-9.00000000e+00	4.00000000e+08	-5.97985661e-06	2.22917326e-06	2.99092831e-07	1.11558663e-07
1.00000000e+01	-1.00000000e+01	1.00000000e+08	-1.57724918e-05	2.23211627e-05	7.88724590e-07	1.11615814e-06
1.00000000e+01	-1.00000000e+01	2.00000000e+08	2.62281239e-05	-2.59334265e-05	1.31150620e-06	1.29677133e-06
1.00000000e+01	-1.00000000e+01	4.00000000e+08	1.66251846e-05	-3.80302825e-06	8.31359230e-07	1.90251413e-07

TRX_EY_DIPOLE
 -10 -3 1

N_RECV 10
N_FREQ 3
1.00000000e+01	-1.00000000e+00	1.00000000e+08	3.32194828e-05	-1.03352160e-04	1.66107414e-06	5.16770800e-06
1.00000000e+01	-1.00000000e+00	2.00000000e+08	8.53270588e-05	-2.74850423e-05	4.26645294e-06	1.37435212e-06
1.00000000e+01	-1.00000000e+00	4.00000000e+08	-1.29584676e-05	1.67733223e-05	6.48023380e-07	8.38766115e-07
1.00000000e+01	-2.00000000e+00	1.00000000e+08	4.49352373e-05	-4.86128674e-05	2.24686186e-06	2.43074337e-06
1.00000000e+01	-2.00000000e+00	2.00000000e+08	5.53119849e-05	6.17802847e-05	2.76569925e-06	3.08911424e-06
1.00000000e+01	-2.00000000e+00	4.00000000e+08	-5.75359205e-05	7.01240128e-05	2.87689602e-06	3.50630064e-06
1.00000000e+01	-3.00000000e+00	1.00000000e+08	1.71847525e-05	-2.67442392e-05	8.59337625e-07	1.33731196e-06
1.00000000e+01	-3.00000000e+00	2.00000000e+08	2.70643389e-05	7.10827416e-06	1.35331695e-06	3.55513708e-07
1.00000000e+01	-3.00000000e+00	4.00000000e+08	-8.86201032e-05	3.82920048e-05	4.43110516e-06	1.91470024e-06
1.00000000e+01	-4.00000000e+00	1.00000000e+08	2.51765808e-06	-2.80006264e-05	1.25982904e-07	1.40013132e-06
1.00000000e+01	-4.00000000e+00	2.00000000e+08	6.95543795e-06	2.71108726e-05	3.47871898e-07	1.35564363e-06
1.00000000e+01	-4.00000000e+00	4.00000000e+08	-4.78027972e-05	7.39909153e-07	2.39023986e-06	3.70954577e-08
1.00000000e+01	-5.00000000e+00	1.00000000e+08	-2.13415517e-06	-1.63029519e-05	1.06807759e-07	8.15247595e-07
1.00000000e+01	-5.00000000e+00	2.00000000e+08	1.82434292e-05	-5.05283757e-05	9.12271460e-07	2.52651879e-06
1.00000000e+01	-5.00000000e+00	4.00000000e+08	-1.56012760e-05	1.06051860e-05	7.80163800e-07	5.30359300e-07
1.00000000e+01	-6.00000000e+00	1.00000000e+08	-1.16873003e-05	3.35482095e-06	5.84465015e-07	1.67841048e-07
1.00000000e+01	-6.00000000e+00	2.00000000e+08	2.48653280e-05	1.25683985e-05	1.24336640e-06	6.28519925e-07
1.00000000e+01	-6.00000000e+00	4.00000000e+08	1.00473430e-05	1.32021218e-05	5.02467150e-07	6.60206090e-07
1.00000000e+01	-7.00000000e+00	1.00000000e+08	-1.20631606e-05	8.18161938e-06	6.03258030e-07	4.09180969e-07
1.00000000e+01	-7.00000000e+00	2.00000000e+08	-3.92723609e-05	3.33458872e-06	1.96371805e-06	1.66829436e-07
1.00000000e+01	-7.00000000e+00	4.00000000e+08	1.33262334e-05	-1.55744985e-05	6.66411670e-07	7.78824925e-07
1.00000000e+01	-8.00000000e+00	1.00000000e+08	-2.74732073e-06	-1.23304204e-05	1.37466037e-07	6.16621020e-07
1.00000000e+01	-8.00000000e+00	2.00000000e+08	1.80632279e-05	-3.73314442e-05	9.03261395e-07	1.86667221e-06
1.00000000e+01	-8.00000000e+00	4.00000000e+08	-2.21181529e-05	3.00234535e-06	1.10600765e-06	1.50217268e-07
1.00000000e+01	-9.00000000e+00	1.00000000e+08	-1.83974976e-05	-3.95803531e-05	9.19974880e-07	1.97911766e-06
1.00000000e+01	-9.00000000e+00	2.00000000e+08	1.04050271e-05	-2.49767898e-05	5.20351355e-07	1.24893949e-06
1.00000000e+01	-9.00000000e+00	4.00000000e+08	1.59534694e-05	3.13239927e-06	7.97773470e-07	1.56719964e-07
1.00000000e+01	-1.00000000e+01	1.00000000e+08	-5.90496065e-05	-2.01074684e-05	2.95258033e-06	1.00547342e-06
1.00000000e+01	-1.00000000e+01	2.00000000e+08	2.12137969e-05	6.18000942e-05	1.06078985e-06	3.09010471e-06
1.00000000e+01	-1.00000000e+01	4.00000000e+08	-1.57842487e-05	-1.95299037e-05	7.89312435e-07	9.76595185e-07

TRX_EY_DIPOLE
 -10 -4 1

N_RECV 10
N_FREQ 3
1.00000000e+01	-1.00000000e+00	1.00000000e+08	2.11766401e-05	-6.34122271e-05	1.05893201e-06	3.17071136e-06
1.00000000e+01	-1.00000000e+00	2.00000000e+08	6.09723594e-05	1.19705238e-08	3.04871797e-06	6.98526190e-10
1.00000000e+01	-1.00000000e+00	4.00000000e+08	2.15948849e-05	7.81665094e-05	1.07984425e-06	3.90842547e-06
1.00000000e+01	-2.00000000e+00	1.00000000e+08	1.49124965e-05	-2.77616931e-05	7.45724825e-07	1.38818466e-06
1.00000000e+01	-2.00000000e+00	2.00000000e+08	4.41632115e-05	-1.49432587e-06	2.20826057e-06	7.48162935e-08
1.00000000e+01	-2.00000000e+00	4.00000000e+08	-5.81905418e-05	5.77661686e-05	2.90962709e-06	2.88840843e-06
1.00000000e+01	-3.00000000e+00	1.00000000e+08	2.51765808e-06	-2.80006264e-05	1.25982904e-07	1.40013132e-06
1.00000000e+01	-3.00000000e+00	2.00000000e+08	6.95543795e-06	2.71108726e-05	3.47871898e-07	1.35564363e-06
1.00000000e+01	-3.00000000e+00	4.00000000e+08	-4.78027972e-05	7.39909153e-07	2.39023986e-06	3.70954577e-08
1.00000000e+01	-4.00000000e+00	1.00000000e+08	7.90922289e-06	-2.22929741e-05	3.95561145e-07	1.11474871e-06
1.00000000e+01	-4.00000000e+00	2.00000000e+08	4.14464618e-05	-3.03380771e-05	2.07242309e-06	1.51700385e-06
1.00000000e+01	-4.00000000e+00	4.00000000e+08	-1.22863379e-05	7.06346793e-06	6.14416895e-07	3.53273397e-07
1.00000000e+01	-5.00000000e+00	1.00000000e+08	-1.99677281e-06	5.63793096e-07	9.99386405e-08	2.82896548e-08
1.00000000e+01	-5.00000000e+00	2.00000000e+08	3.24108647e-05	4.13624498e-05	1.62064324e-06	2.06822249e-06
1.00000000e+01	-5.00000000e+00	4.00000000e+08	1.95366054e-05	1.21620684e-05	9.76930270e-07	6.08203420e-07
1.00000000e+01	-6.00000000e+00	1.00000000e+08	-2.23146962e-05	8.58933048e-06	1.11583481e-06	4.29566524e-07
1.00000000e+01	-6.00000000e+00	2.00000000e+08	-2.39540256e-05	-1.27753544e-05	1.19780128e-06	6.38867720e-07
1.00000000e+01	-6.00000000e+00	4.00000000e+08	6.77010402e-06	-2.52593074e-05	3.38605201e-07	1.26306537e-06
1.00000000e+01	-7.00000000e+00	1.00000000e+08	-1.49951543e-05	-6.53949262e-06	7.49857715e-07	3.27074631e-07
1.00000000e+01	-7.00000000e+00	2.00000000e+08	2.02590475e-05	-1.49056143e-05	1.01305238e-06	7.45380715e-07
1.00000000e+01	-7.00000000e+00	4.00000000e+08	-2.72155939e-05	1.61130692e-05	1.36087970e-06	8.05753460e-07
1.00000000e+01	-8.00000000e+00	1.00000000e+08	1.87600292e-05	-3.89297209e-05	9.38101460e-07	1.94658604e-06
1.00000000e+01	-8.00000000e+00	2.00000000e+08	4.08462909e-05	2.87147460e-05	2.04241454e-06	1.43583730e-06
1.00000000e+01	-8.00000000e+00	4.00000000e+08	3.63707275e-05	5.33705716e-06	1.81863638e-06	2.66952858e-07
1.00000000e+01	-9.00000000e+00	1.00000000e+08	2.62302817e-05	-8.53928544e-05	1.31161409e-06	4.26974272e-06
1.00000000e+01	-9.00000000e+00	2.00000000e+08	2.27299852e-05	-1.13252382e-06	1.13659926e-06	5.67261910e-08
1.00000000e+01	-9.00000000e+00	4.00000000e+08	-3.25392456e-05	-2.32961110e-05	1.62706228e-06	1.16490555e-06
1.00000000e+01	-1.00000000e+01	1.00000000e+08	-2.91897520e-05	-1.02352077e-04	1.45958760e-06	5.11770385e-06
1.00000000e+01	-1.00000000e+01	2.00000000e+08	-5.70023026e-05	1.03627888e-05	2.85021513e-06	5.18239440e-07
1.00000000e+01	-1.00000000e+01	4.00000000e+08	3.06212422e-05	3.73768010e-05	1.53116211e-06	1.86894005e-06

TRX_EY_DIPOLE
 -10 -5 1

N_RECV 10
N_FREQ 3
1.00000000e+01	-1.00000000e+00	1.00000000e+08	2.60568298e-06	-3.05731973e-05	1.30384149e-07	1.52875987e-06
1.00000000e+01	-1.00000000e+00	2.00000000e+08	1.07136913e-05	-4.45207375e-05	5.35784565e-07	2.22613687e-06
1.00000000e+01	-1.00000000e+00	4.00000000e+08	4.18429560e-05	3.59380420e-05	2.09224780e-06	1.79700210e-06
1.00000000e+01	-2.00000000e+00	1.00000000e+08	-3.82817891e-06	-1.56665983e-05	1.91508946e-07	7.83429915e-07
1.00000000e+01	-2.00000000e+00	2.00000000e+08	1.59293265e-05	1.56331668e-05	7.96566325e-07	7.81758340e-07
1.00000000e+01	-2.00000000e+00	4.00000000e+08	-4.97568787e-06	4.59033893e-05	2.48884393e-07	2.29526947e-06
1.00000000e+01	-3.00000000e+00	1.00000000e+08	-2.13415517e-06	-1.63029519e-05	1.06807759e-07	8.15247595e-07
1.00000000e+01	-3.00000000e+00	2.00000000e+08	1.82434292e-05	-5.05283757e-05	9.12271460e-07	2.52651879e-06
1.00000000e+01	-3.00000000e+00	4.00000000e+08	-1.56012760e-05	1.06051860e-05	7.80163800e-07	5.30359300e-07
1.00000000e+01	-4.00000000e+00	1.00000000e+08	-1.99677281e-06	5.63793096e-07	9.99386405e-08	2.82896548e-08
1.00000000e+01	-4.00000000e+00	2.00000000e+08	3.24108647e-05	4.13624498e-05	1.62064324e-06	2.06822249e-06
1.00000000e+01	-4.00000000e+00	4.00000000e+08	1.95366054e-05	1.21620684e-05	9.76930270e-07	6.08203420e-07
1.00000000e+01	-5.00000000e+00	1.00000000e+08	-2.28942892e-05	1.22983305e-05	1.14481446e-06	6.15016525e-07
1.00000000e+01	-5.00000000e+00	2.00000000e+08	-3.60696651e-05	-2.79549438e-05	1.80358326e-06	1.39784719e-06
1.00000000e+01	-5.00000000e+00	4.00000000e+08	2.83960493e-05	-3.07713808e-05	1.41990247e-06	1.53866904e-06
1.00000000e+01	-6.00000000e+00	1.00000000e+08	-2.64329381e-05	-1.69724256e-06	1.32174691e-06	8.49621280e-08
1.00000000e+01	-6.00000000e+00	2.00000000e+08	1.67396957e-05	-2.17466891e-06	8.37084785e-07	1.08833446e-07
1.00000000e+01	-6.00000000e+00	4.00000000e+08	-2.26160899e-05	-3.78499062e-05	1.13090449e-06	1.89259531e-06
1.00000000e+01	-7.00000000e+00	1.00000000e+08	2.01700783e-05	-1.89829036e-05	1.00860392e-06	9.49245180e-07
1.00000000e+01	-7.00000000e+00	2.00000000e+08	-3.55883568e-05	5.24797913e-05	1.77951784e-06	2.62408957e-06
1.00000000e+01	-7.00000000e+00	4.00000000e+08	-3.35390595e-05	-3.90228515e-06	1.67705298e-06	1.95214258e-07
1.00000000e+01	-8.00000000e+00	1.00000000e+08	9.00829468e-05	-3.78577525e-05	4.50424734e-06	1.89298763e-06
1.00000000e+01	-8.00000000e+00	2.00000000e+08	-5.93128746e-07	3.74310004e-05	2.97564373e-08	1.87165002e-06
1.00000000e+01	-8.00000000e+00	4.00000000e+08	-7.60111226e-06	3.98016739e-05	3.80155613e-07	1.99018369e-06
1.00000000e+01	-9.00000000e+00	1.00000000e+08	1.19067382e-04	-8.35439578e-05	5.95346910e-06	4.17729789e-06
1.00000000e+01	-9.00000000e+00	2.00000000e+08	5.08076321e-05	-1.18482517e-05	2.54048160e-06	5.92512585e-07
1.00000000e+01	-9.00000000e+00	4.00000000e+08	4.35318816e-05	-6.99533055e-06	2.17669408e-06	3.49866528e-07
1.00000000e+01	-1.00000000e+01	1.00000000e+08	6.40378646e-05	-1.28325863e-04	3.20199323e-06	6.41639315e-06
1.00000000e+01	-1.00000000e+01	2.00000000e+08	5.41502784e-07	-4.78227915e-05	2.71751392e-08	2.39123957e-06
1.00000000e+01	-1.00000000e+01	4.00000000e+08	-5.39840759e-05	-1.95164125e-06	2.69930380e-06	9.76820625e-08

TRX_EY_DIPOLE
 -10 -6 1

N_RECV 10
N_FREQ 3
1.00000000e+01	-1.00000000e+00	1.00000000e+08	-1.04455216e-05	-5.33483432e-06	5.22376080e-07	2.66841716e-07
1.00000000e+01	-1.00000000e+00	2.00000000e+08	-5.85064679e-06	-3.84344522e-06	2.92632340e-07	1.92272261e-07
1.00000000e+01	-1.00000000e+00	4.00000000e+08	1.57625281e-05	-1.14894456e-05	7.88226405e-07	5.74572280e-07
1.00000000e+01	-2.00000000e+00	1.00000000e+08	-1.07340780e-05	-1.67918247e-06	5.36803900e-07	8.40591235e-08
1.00000000e+01	-2.00000000e+00	2.00000000e+08	-7.66638446e-06	-3.65371614e-05	3.83419223e-07	1.82695807e-06
1.00000000e+01	-2.00000000e+00	4.00000000e+08	2.04850001e-05	6.35265924e-06	1.02435001e-06	3.17732962e-07
1.00000000e+01	-3.00000000e+00	1.00000000e+08	-1.16873003e-05	3.35482095e-06	5.84465015e-07	1.67841048e-07
1.00000000e+01	-3.00000000e+00	2.00000000e+08	2.48653280e-05	1.25683985e-05	1.24336640e-06	6.28519925e-07
1.00000000e+01	-3.00000000e+00	4.00000000e+08	1.00473430e-05	1.32021218e-05	5.02467150e-07	6.60206090e-07
1.00000000e+01	-4.00000000e+00	1.00000000e+08	-2.23146962e-05	8.58933048e-06	1.11583481e-06	4.29566524e-07
1.00000000e+01	-4.00000000e+00	2.00000000e+08	-2.39540256e-05	-1.27753544e-05	1.19780128e-06	6.38867720e-07
1.00000000e+01	-4.00000000e+00	4.00000000e+08	6.77010402e-06	-2.52593074e-05	3.38605201e-07	1.26306537e-06
1.00000000e+01	-5.00000000e+00	1.00000000e+08	-2.64329381e-05	-1.69724256e-06	1.32174691e-06	8.49621280e-08
1.00000000e+01	-5.00000000e+00	2.00000000e+08	1.67396957e-05	-2.17466891e-06	8.37084785e-07	1.08833446e-07
1.00000000e+01	-5.00000000e+00	4.00000000e+08	-2.26160899e-05	-3.78499062e-05	1.13090449e-06	1.89259531e-06
1.00000000e+01	-6.00000000e+00	1.00000000e+08	8.68977524e-06	-8.14818485e-06	4.34588762e-07	4.07509242e-07
1.00000000e+01	-6.00000000e+00	2.00000000e+08	-4.64204270e-05	2.72369881e-05	2.32112135e-06	1.36194941e-06
1.00000000e+01	-6.00000000e+00	4.00000000e+08	-1.69453795e-05	-1.76526556e-05	8.47368975e-07	8.82732780e-07
1.00000000e+01	-7.00000000e+00	1.00000000e+08	8.11631508e-05	1.06447216e-05	4.05825754e-06	5.32336080e-07
1.00000000e+01	-7.00000000e+00	2.00000000e+08	-6.72393986e-05	1.45532105e-06	3.36206993e-06	7.28660525e-08
1.00000000e+01	-7.00000000e+00	4.00000000e+08	3.58078847e-06	-3.75527437e-05	1.79139424e-07	1.87773719e-06
1.00000000e+01	-8.00000000e+00	1.00000000e+08	1.54967884e-04	1.98520220e-05	7.74849420e-06	9.92701100e-07
1.00000000e+01	-8.00000000e+00	2.00000000e+08	-3.83098915e-06	4.73193060e-05	1.91649458e-07	2.36606530e-06
1.00000000e+01	-8.00000000e+00	4.00000000e+08	-6.37250384e-05	1.32849503e-05	3.18635192e-06	6.64347515e-07
1.00000000e+01	-9.00000000e+00	1.00000000e+08	1.78355503e-04	-2.39164975e-05	8.91787515e-06	1.19592488e-06
1.00000000e+01	-9.00000000e+00	2.00000000e+08	7.54987529e-05	4.72031966e-05	3.77503764e-06	2.36025983e-06
1.00000000e+01	-9.00000000e+00	4.00000000e+08	1.33624252e-05	1.28680929e-05	6.68221260e-07	6.43504645e-07
1.00000000e+01	-1.00000000e+01	1.00000000e+08	1.19392229e-04	-8.38236568e-05	5.96971145e-06	4.19128284e-06
1.00000000e+01	-1.00000000e+01	2.00000000e+08	5.07339208e-05	-1.20114874e-05	2.53679604e-06	6.00674370e-07
1.00000000e+01	-1.00000000e+01	4.00000000e+08	4.37120398e-05	-7.04862578e-06	2.18570199e-06	3.52531289e-07

TRX_EY_DIPOLE
 -10 -7 1

N_RECV 10
N_FREQ 3
1.00000000e+01	-1.00000000e+00	1.00000000e+08	-1.78245936e-05	4.32965449e-06	8.91329680e-07	2.16582725e-07
1.00000000e+01	-1.00000000e+00	2.00000000e+08	-2.15587114e-05	1.93614886e-05	1.07803557e-06	9.68174430e-07
1.00000000e+01	-1.00000000e+00	4.00000000e+08	-2.97009538e-06	-4.59312488e-06	1.48604769e-07	2.29756244e-07
1.00000000e+01	-2.00000000e+00	1.00000000e+08	-7.53664698e-06	2.05648127e-06	3.76932349e-07	1.02924064e-07
1.00000000e+01	-2.00000000e+00	2.00000000e+08	6.56406421e-06	2.37328729e-06	3.28303211e-07	1.18764365e-07
1.00000000e+01	-2.00000000e+00	4.00000000e+08	-4.11883176e-06	-4.18934285e-06	2.06041588e-07	2.09567143e-07
1.00000000e+01	-3.00000000e+00	1.00000000e+08	-1.20631606e-05	8.18161938e-06	6.03258030e-07	4.09180969e-07
1.00000000e+01	-3.00000000e+00	2.00000000e+08	-3.92723609e-05	3.33458872e-06	1.96371805e-06	1.66829436e-07
1.00000000e+01	-3.00000000e+00	4.00000000e+08	1.33262334e-05	-1.55744985e-05	6.66411670e-07	7.78824925e-07
1.00000000e+01	-4.00000000e+00	1.00000000e+08	-1.49951543e-05	-6.53949262e-06	7.49857715e-07	3.27074631e-07
1.00000000e+01	-4.00000000e+00	2.00000000e+08	2.02590475e-05	-1.49056143e-05	1.01305238e-06	7.45380715e-07
1.00000000e+01	-4.00000000e+00	4.00000000e+08	-2.72155939e-05	1.61130692e-05	1.36087970e-06	8.05753460e-07
1.00000000e+01	-5.00000000e+00	1.00000000e+08	2.01700783e-05	-1.89829036e-05	1.00860392e-06	9.49245180e-07
1.00000000e+01	-5.00000000e+00	2.00000000e+08	-3.55883568e-05	5.24797913e-05	1.77951784e-06	2.62408957e-06
1.00000000e+01	-5.00000000e+00	4.00000000e+08	-3.35390595e-05	-3.90228515e-06	1.67705298e-06	1.95214258e-07
1.00000000e+01	-6.00000000e+00	1.00000000e+08	8.11631508e-05	1.06447216e-05	4.05825754e-06	5.32336080e-07
1.00000000e+01	-6.00000000e+00	2.00000000e+08	-6.72393986e-05	1.45532105e-06	3.36206993e-06	7.28660525e-08
1.00000000e+01	-6.00000000e+00	4.00000000e+08	3.58078847e-06	-3.75527437e-05	1.79139424e-07	1.87773719e-06
1.00000000e+01	-7.00000000e+00	1.00000000e+08	1.34333877e-04	6.13451398e-05	6.71679385e-06	3.06735699e-06
1.00000000e+01	-7.00000000e+00	2.00000000e+08	-3.02333629e-05	3.71658471e-05	1.51176815e-06	1.85839236e-06
1.00000000e+01	-7.00000000e+00	4.00000000e+08	-6.41169295e-05	-4.58040239e-05	3.20594647e-06	2.29030119e-06
1.00000000e+01	-8.00000000e+00	1.00000000e+08	1.65475244e-04	7.15110836e-05	8.27386220e-06	3.57565418e-06
1.00000000e+01	-8.00000000e+00	2.00000000e+08	-1.85620945e-05	7.29650552e-05	9.28204725e-07	3.64835276e-06
1.00000000e+01	-8.00000000e+00	4.00000000e+08	3.25265350e-05	-1.41625634e-05	1.62642675e-06	7.08228170e-07
1.00000000e+01	-9.00000000e+00	1.00000000e+08	1.55295734e-04	1.95847154e-05	7.76488670e-06	9.79335770e-07
1.00000000e+01	-9.00000000e+00	2.00000000e+08	-3.92968327e-06	4.71601679e-05	1.96584164e-07	2.35810840e-06
1.00000000e+01	-9.00000000e+00	4.00000000e+08	-6.34903901e-05	1.32334607e-05	3.17461950e-06	6.61773035e-07
1.00000000e+01	-1.00000000e+01	1.00000000e+08	9.00912556e-05	-3.76617599e-05	4.50466278e-06	1.88318800e-06
1.00000000e+01	-1.00000000e+01	2.00000000e+08	-3.53488679e-07	3.76953028e-05	1.77744340e-08	1.88486514e-06
